month,gid,luminosity,year
7,SSD.3.6.1_1,-0.14896655082702637,2014
7,SSD.3.6.2_1,-0.0593409538269043,2014
7,SSD.3.7.1_1,-0.06405391544103622,2014
7,SSD.4.1.1_1,-0.0690513327717781,2014
7,SSD.4.2.1_1,-0.0706714317202568,2014
7,SSD.4.3.1_1,-0.07454220205545425,2014
7,SSD.4.4.1_1,-0.05450338497757912,2014
7,SSD.5.1.1_1,-0.05613471940159798,2014
7,SSD.5.2.1_1,-0.06663525849580765,2014
7,SSD.5.3.1_1,-0.0473199337720871,2014
7,SSD.5.4.1_1,-0.05127158761024475,2014
7,SSD.6.1.1_1,-0.056152381002902985,2014
7,SSD.6.2.1_1,-0.040144309401512146,2014
7,SSD.6.3.1_1,-0.04660430923104286,2014
7,SSD.6.4.1_1,-0.04260648787021637,2014
7,SSD.7.1.1_1,-0.046080682426691055,2014
7,SSD.7.2.1_1,-0.06700795888900757,2014
7,SSD.7.3.1_1,-0.017034512013196945,2014
7,SSD.7.4.1_1,-0.04197586700320244,2014
7,SSD.7.5.1_1,0.006014854647219181,2014
7,SSD.7.6.1_1,0.007296920754015446,2014
7,SSD.7.7.1_1,-0.0010409945389255881,2014
7,SSD.7.8.1_1,-1.7023191321641207e-4,2014
7,SSD.8.1.1_1,-0.06486640125513077,2014
7,SSD.8.2.1_1,-0.06298814713954926,2014
7,SSD.8.3.1_1,-0.06131076440215111,2014
7,SSD.8.4.1_1,-0.05207592248916626,2014
7,SSD.9.1.1_1,-0.052297987043857574,2014
7,SSD.9.2.1_1,-0.06967882812023163,2014
7,SSD.10.1.1_1,-0.08495189994573593,2014
7,SSD.10.1.2_1,-0.07229303568601608,2014
7,SSD.10.2.1_1,-0.07053279876708984,2014
7,SSD.10.3.1_1,-0.08323349803686142,2014
7,SSD.10.3.2_1,-0.06548527628183365,2014
7,SSD.10.4.1_1,-0.08508849889039993,2014
8,SSD.1.1.1_1,0.13572798669338226,2014
8,SSD.1.2.1_1,0.14383980631828308,2014
8,SSD.1.3.1_1,0.10910098254680634,2014
8,SSD.1.4.1_1,0.11507271230220795,2014
8,SSD.2.1.1_1,0.14644646644592285,2014
8,SSD.2.1.2_1,0.12842684984207153,2014
8,SSD.2.2.1_1,0.22197556495666504,2014
8,SSD.2.3.1_1,0.1474514603614807,2014
8,SSD.2.4.1_1,0.11717879772186279,2014
8,SSD.3.1.1_1,0.09250517934560776,2014
8,SSD.3.2.1_1,0.08526888489723206,2014
8,SSD.3.3.1_1,0.10954393446445465,2014
8,SSD.3.4.1_1,0.09484618902206421,2014
8,SSD.3.5.1_1,0.06148987635970116,2014
8,SSD.3.6.1_1,0.11939940601587296,2014
8,SSD.3.6.2_1,0.10553821176290512,2014
8,SSD.3.7.1_1,0.0845230370759964,2014
8,SSD.4.1.1_1,0.10965529084205627,2014
8,SSD.4.2.1_1,0.09100024402141571,2014
8,SSD.4.3.1_1,0.11598632484674454,2014
8,SSD.4.4.1_1,0.10033115744590759,2014
8,SSD.5.1.1_1,0.06183689832687378,2014
8,SSD.5.2.1_1,0.057903070002794266,2014
8,SSD.5.3.1_1,0.04318859428167343,2014
8,SSD.5.4.1_1,0.05425151064991951,2014
8,SSD.6.1.1_1,0.09635477513074875,2014
8,SSD.6.2.1_1,0.07869310677051544,2014
8,SSD.6.3.1_1,0.07259887456893921,2014
8,SSD.6.4.1_1,0.07093217223882675,2014
8,SSD.7.1.1_1,0.047833263874053955,2014
8,SSD.7.2.1_1,0.01551938895136118,2014
8,SSD.7.3.1_1,0.049230922013521194,2014
8,SSD.7.4.1_1,0.04681108519434929,2014
8,SSD.7.5.1_1,0.07327470928430557,2014
8,SSD.7.6.1_1,0.05222182348370552,2014
8,SSD.7.7.1_1,0.03816152736544609,2014
8,SSD.7.8.1_1,0.10861167311668396,2014
8,SSD.8.1.1_1,0.05281246453523636,2014
8,SSD.8.2.1_1,0.05423294007778168,2014
8,SSD.8.3.1_1,0.10776757448911667,2014
8,SSD.8.4.1_1,0.08694545924663544,2014
8,SSD.9.1.1_1,0.06722961366176605,2014
8,SSD.9.2.1_1,0.05270221084356308,2014
8,SSD.10.1.1_1,0.10126293450593948,2014
8,SSD.10.1.2_1,0.10857343673706055,2014
8,SSD.10.2.1_1,0.11835868656635284,2014
8,SSD.10.3.1_1,0.07894178479909897,2014
8,SSD.10.3.2_1,0.040058787912130356,2014
8,SSD.10.4.1_1,0.08746074140071869,2014
9,SSD.1.1.1_1,0.032990772277116776,2014
9,SSD.1.2.1_1,-0.00952886138111353,2014
9,SSD.1.3.1_1,-0.007241358514875174,2014
9,SSD.1.4.1_1,0.02743171714246273,2014
9,SSD.2.1.1_1,0.0574350506067276,2014
9,SSD.2.1.2_1,0.03876087814569473,2014
9,SSD.2.2.1_1,0.06301406770944595,2014
9,SSD.2.3.1_1,0.019190160557627678,2014
9,SSD.2.4.1_1,0.08092694729566574,2014
9,SSD.3.1.1_1,0.03225364163517952,2014
9,SSD.3.2.1_1,0.03882095217704773,2014
9,SSD.3.3.1_1,0.04132232069969177,2014
9,SSD.3.4.1_1,0.06441500037908554,2014
9,SSD.3.5.1_1,0.017552845180034637,2014
9,SSD.3.6.1_1,0.033650025725364685,2014
9,SSD.3.6.2_1,0.02775704301893711,2014
9,SSD.3.7.1_1,0.03575710207223892,2014
9,SSD.4.1.1_1,0.026031358167529106,2014
9,SSD.4.2.1_1,0.034962959587574005,2014
9,SSD.4.3.1_1,0.040658872574567795,2014
9,SSD.4.4.1_1,0.02532884106040001,2014
9,SSD.5.1.1_1,0.020793769508600235,2014
9,SSD.5.2.1_1,0.020631015300750732,2014
9,SSD.5.3.1_1,0.04646051675081253,2014
9,SSD.5.4.1_1,0.013876513577997684,2014
9,SSD.6.1.1_1,0.01916462741792202,2014
9,SSD.6.2.1_1,0.057843469083309174,2014
9,SSD.6.3.1_1,0.061911389231681824,2014
9,SSD.6.4.1_1,0.05576359108090401,2014
9,SSD.7.1.1_1,0.05847078934311867,2014
9,SSD.7.2.1_1,0.038437604904174805,2014
9,SSD.7.3.1_1,0.06277649104595184,2014
9,SSD.7.4.1_1,0.0334603451192379,2014
9,SSD.7.5.1_1,0.08026622235774994,2014
9,SSD.7.6.1_1,0.061419542878866196,2014
9,SSD.7.7.1_1,0.05309561640024185,2014
9,SSD.7.8.1_1,0.081397145986557,2014
9,SSD.8.1.1_1,0.0353085957467556,2014
9,SSD.8.2.1_1,0.0293203704059124,2014
9,SSD.8.3.1_1,0.03534984216094017,2014
9,SSD.8.4.1_1,0.03594464063644409,2014
9,SSD.9.1.1_1,0.01929231360554695,2014
9,SSD.9.2.1_1,0.04115738347172737,2014
9,SSD.10.1.1_1,0.04644818976521492,2014
9,SSD.10.1.2_1,0.03667984902858734,2014
9,SSD.10.2.1_1,0.02965174987912178,2014
9,SSD.10.3.1_1,0.07660253345966339,2014
9,SSD.10.3.2_1,0.07690293341875076,2014
9,SSD.10.4.1_1,0.05354447662830353,2014
10,SSD.1.1.1_1,0.005972080864012241,2014
10,SSD.1.2.1_1,-0.017313281074166298,2014
10,SSD.1.3.1_1,-0.01699896715581417,2014
10,SSD.1.4.1_1,0.010659956373274326,2014
10,SSD.2.1.1_1,-0.004384687636047602,2014
10,SSD.2.1.2_1,-4.2141973972320557e-4,2014
10,SSD.2.2.1_1,0.011003524996340275,2014
10,SSD.2.3.1_1,0.0015079885488376021,2014
10,SSD.2.4.1_1,-0.002365665277466178,2014
10,SSD.3.1.1_1,-0.013382315635681152,2014
10,SSD.3.2.1_1,-0.03307996690273285,2014
10,SSD.3.3.1_1,0.004025470465421677,2014
10,SSD.3.4.1_1,-0.03387138620018959,2014
10,SSD.3.5.1_1,-0.030940664932131767,2014
10,SSD.3.6.1_1,-0.018810966983437538,2014
10,SSD.3.6.2_1,-0.008375444449484348,2014
10,SSD.3.7.1_1,-0.02467256970703602,2014
10,SSD.4.1.1_1,0.0021209409460425377,2014
10,SSD.4.2.1_1,-0.029533587396144867,2014
10,SSD.4.3.1_1,-0.05456862598657608,2014
10,SSD.4.4.1_1,-0.02175493724644184,2014
10,SSD.5.1.1_1,-0.03778035566210747,2014
10,SSD.5.2.1_1,-0.022819193080067635,2014
10,SSD.5.3.1_1,-0.059513840824365616,2014
10,SSD.5.4.1_1,-0.056339237838983536,2014
10,SSD.6.1.1_1,-0.03496120870113373,2014
10,SSD.6.2.1_1,-0.0851793959736824,2014
10,SSD.6.3.1_1,-0.035528119653463364,2014
10,SSD.6.4.1_1,-0.042807962745428085,2014
10,SSD.7.1.1_1,-0.04062201455235481,2014
10,SSD.7.2.1_1,-0.043434351682662964,2014
10,SSD.7.3.1_1,-0.0383872352540493,2014
10,SSD.7.4.1_1,-0.05376182496547699,2014
10,SSD.7.5.1_1,-0.01745683327317238,2014
10,SSD.7.6.1_1,-0.023205457255244255,2014
10,SSD.7.7.1_1,-0.029517196118831635,2014
10,SSD.7.8.1_1,-0.05133884772658348,2014
10,SSD.8.1.1_1,-0.05698134005069733,2014
10,SSD.8.2.1_1,-0.0460641048848629,2014
10,SSD.8.3.1_1,-0.0713970884680748,2014
10,SSD.8.4.1_1,-0.06760933995246887,2014
10,SSD.9.1.1_1,0.0053159622475504875,2014
10,SSD.9.2.1_1,-0.02848339080810547,2014
10,SSD.10.1.1_1,-0.012280299328267574,2014
10,SSD.10.1.2_1,-0.013513145968317986,2014
10,SSD.10.2.1_1,-0.014606226235628128,2014
10,SSD.10.3.1_1,-0.020721489563584328,2014
10,SSD.10.3.2_1,-0.03665255010128021,2014
10,SSD.10.4.1_1,-0.018459629267454147,2014
11,SSD.1.1.1_1,-0.1583455502986908,2014
11,SSD.1.2.1_1,-0.142096146941185,2014
11,SSD.1.3.1_1,-0.1551007628440857,2014
11,SSD.1.4.1_1,0.09995120763778687,2014
11,SSD.2.1.1_1,-0.17032139003276825,2014
11,SSD.2.1.2_1,-0.1922295242547989,2014
11,SSD.2.2.1_1,-0.20701739192008972,2014
11,SSD.2.3.1_1,-0.16629166901111603,2014
11,SSD.2.4.1_1,-0.17643828690052032,2014
11,SSD.3.1.1_1,-0.21920113265514374,2014
11,SSD.3.2.1_1,-0.22175392508506775,2014
11,SSD.3.3.1_1,-0.22194482386112213,2014
11,SSD.3.4.1_1,-0.09807931631803513,2014
11,SSD.3.5.1_1,-0.2607452869415283,2014
11,SSD.3.6.1_1,-0.20803244411945343,2014
11,SSD.3.6.2_1,-0.2203410565853119,2014
11,SSD.3.7.1_1,-0.2519676387310028,2014
11,SSD.4.1.1_1,-0.231041818857193,2014
11,SSD.4.2.1_1,-0.16106274724006653,2014
11,SSD.4.3.1_1,-0.12481525540351868,2014
11,SSD.4.4.1_1,-0.18748748302459717,2014
11,SSD.5.1.1_1,-0.07687122374773026,2014
11,SSD.5.2.1_1,0.4964980185031891,2014
11,SSD.5.3.1_1,-0.2098550647497177,2014
11,SSD.5.4.1_1,-0.13743238151073456,2014
11,SSD.6.1.1_1,-0.22217053174972534,2014
11,SSD.6.2.1_1,-0.2249935418367386,2014
11,SSD.6.3.1_1,-0.17086240649223328,2014
11,SSD.6.4.1_1,0.869311511516571,2014
11,SSD.7.1.1_1,0.06242884323000908,2014
11,SSD.7.2.1_1,-0.04214850440621376,2014
11,SSD.7.3.1_1,0.5912330150604248,2014
11,SSD.7.4.1_1,0.6190747022628784,2014
11,SSD.7.5.1_1,0.05477191507816315,2014
11,SSD.7.6.1_1,-0.11896825581789017,2014
11,SSD.7.7.1_1,-0.26669374108314514,2014
11,SSD.7.8.1_1,0.4894492030143738,2014
11,SSD.8.1.1_1,-0.20514437556266785,2014
11,SSD.8.2.1_1,-0.19859324395656586,2014
11,SSD.8.3.1_1,-0.1728520691394806,2014
11,SSD.8.4.1_1,-0.20038165152072906,2014
11,SSD.9.1.1_1,0.5205891728401184,2014
11,SSD.9.2.1_1,-0.18238820135593414,2014
11,SSD.10.1.1_1,-0.17757374048233032,2014
11,SSD.10.1.2_1,-0.19111818075180054,2014
11,SSD.10.2.1_1,-0.1708025485277176,2014
11,SSD.10.3.1_1,-0.12659785151481628,2014
11,SSD.10.3.2_1,-0.15370851755142212,2014
11,SSD.10.4.1_1,-0.1830493062734604,2014
12,SSD.1.1.1_1,0.36261799931526184,2014
12,SSD.1.2.1_1,0.052782222628593445,2014
12,SSD.1.3.1_1,-0.039565932005643845,2014
12,SSD.1.4.1_1,1.341722011566162,2014
12,SSD.2.1.1_1,-0.07155567407608032,2014
12,SSD.2.1.2_1,0.1857171505689621,2014
12,SSD.2.2.1_1,-0.07597686350345612,2014
12,SSD.2.3.1_1,0.38638997077941895,2014
12,SSD.2.4.1_1,-0.06655150651931763,2014
12,SSD.3.1.1_1,0.032573673874139786,2014
12,SSD.3.2.1_1,0.03201925754547119,2014
12,SSD.3.3.1_1,3.095442533493042,2014
12,SSD.3.4.1_1,0.02121378481388092,2014
12,SSD.3.5.1_1,-0.06868135929107666,2014
12,SSD.3.6.1_1,0.06621101498603821,2014
12,SSD.3.6.2_1,0.046934448182582855,2014
12,SSD.3.7.1_1,-0.06170438230037689,2014
12,SSD.4.1.1_1,0.08861159533262253,2014
12,SSD.4.2.1_1,1.860244870185852,2014
12,SSD.4.3.1_1,0.061321306973695755,2014
12,SSD.4.4.1_1,0.43638038635253906,2014
12,SSD.5.1.1_1,0.02880626544356346,2014
12,SSD.5.2.1_1,0.2500200867652893,2014
12,SSD.5.3.1_1,-0.07153730094432831,2014
12,SSD.5.4.1_1,0.03673877194523811,2014
12,SSD.6.1.1_1,-0.062071748077869415,2014
12,SSD.6.2.1_1,-0.023230532184243202,2014
12,SSD.6.3.1_1,0.40678641200065613,2014
12,SSD.6.4.1_1,0.263952374458313,2014
12,SSD.7.1.1_1,0.3733830451965332,2014
12,SSD.7.2.1_1,0.06984704732894897,2014
12,SSD.7.3.1_1,0.45124194025993347,2014
12,SSD.7.4.1_1,1.5031626224517822,2014
12,SSD.7.5.1_1,0.3634384274482727,2014
12,SSD.7.6.1_1,0.1588900238275528,2014
12,SSD.7.7.1_1,-0.08132150024175644,2014
12,SSD.7.8.1_1,2.719135046005249,2014
12,SSD.8.1.1_1,-0.05139538273215294,2014
12,SSD.8.2.1_1,-0.06596159189939499,2014
12,SSD.8.3.1_1,0.2854810953140259,2014
12,SSD.8.4.1_1,0.020014790818095207,2014
12,SSD.9.1.1_1,0.679369330406189,2014
12,SSD.9.2.1_1,1.6489709615707397,2014
12,SSD.10.1.1_1,2.073564291000366,2014
12,SSD.10.1.2_1,0.5067818760871887,2014
12,SSD.10.2.1_1,0.11130630224943161,2014
12,SSD.10.3.1_1,0.14068327844142914,2014
12,SSD.10.3.2_1,1.5148029327392578,2014
12,SSD.10.4.1_1,0.9817461967468262,2014
1,SSD.1.1.1_1,0.3058578073978424,2015
1,SSD.1.2.1_1,0.606995701789856,2015
1,SSD.1.3.1_1,0.18882359564304352,2015
1,SSD.1.4.1_1,0.2581770420074463,2015
1,SSD.2.1.1_1,0.6645640730857849,2015
1,SSD.2.1.2_1,0.6129710078239441,2015
1,SSD.2.2.1_1,0.22396156191825867,2015
1,SSD.2.3.1_1,0.38453105092048645,2015
1,SSD.2.4.1_1,0.37574639916419983,2015
1,SSD.3.1.1_1,0.21991020441055298,2015
1,SSD.3.2.1_1,0.65850830078125,2015
1,SSD.3.3.1_1,0.12693531811237335,2015
1,SSD.3.4.1_1,0.2768213152885437,2015
1,SSD.3.5.1_1,0.32254067063331604,2015
1,SSD.3.6.1_1,1.2802613973617554,2015
1,SSD.3.6.2_1,0.9266253113746643,2015
1,SSD.3.7.1_1,0.22040705382823944,2015
1,SSD.4.1.1_1,0.5471514463424683,2015
1,SSD.4.2.1_1,0.33938488364219666,2015
1,SSD.4.3.1_1,0.5291789770126343,2015
1,SSD.4.4.1_1,0.4962344169616699,2015
1,SSD.5.1.1_1,0.14100083708763123,2015
1,SSD.5.2.1_1,0.12994806468486786,2015
1,SSD.5.3.1_1,0.06648954004049301,2015
1,SSD.5.4.1_1,0.12372244894504547,2015
1,SSD.6.1.1_1,0.0632639154791832,2015
1,SSD.6.2.1_1,0.08901369571685791,2015
1,SSD.6.3.1_1,0.12504447996616364,2015
1,SSD.6.4.1_1,0.13279828429222107,2015
1,SSD.7.1.1_1,0.1364784687757492,2015
1,SSD.7.2.1_1,0.09455210715532303,2015
1,SSD.7.3.1_1,0.5572946667671204,2015
1,SSD.7.4.1_1,0.18308445811271667,2015
1,SSD.7.5.1_1,0.2737096846103668,2015
1,SSD.7.6.1_1,0.6774135828018188,2015
1,SSD.7.7.1_1,0.3813345730304718,2015
1,SSD.7.8.1_1,0.4509567618370056,2015
1,SSD.8.1.1_1,0.09812837839126587,2015
1,SSD.8.2.1_1,0.09452173113822937,2015
1,SSD.8.3.1_1,0.15818530321121216,2015
1,SSD.8.4.1_1,0.14564289152622223,2015
1,SSD.9.1.1_1,0.145535409450531,2015
1,SSD.9.2.1_1,0.9059678316116333,2015
1,SSD.10.1.1_1,0.4389799237251282,2015
1,SSD.10.1.2_1,0.5432487726211548,2015
1,SSD.10.2.1_1,0.2363452911376953,2015
1,SSD.10.3.1_1,0.22482642531394958,2015
1,SSD.10.3.2_1,1.0472062826156616,2015
1,SSD.10.4.1_1,0.6553136110305786,2015
2,SSD.1.1.1_1,0.20528392493724823,2015
2,SSD.1.2.1_1,0.3429679572582245,2015
2,SSD.1.3.1_1,0.26137590408325195,2015
2,SSD.1.4.1_1,0.40359699726104736,2015
2,SSD.2.1.1_1,0.313240647315979,2015
2,SSD.2.1.2_1,0.4365343451499939,2015
2,SSD.2.2.1_1,0.24139690399169922,2015
2,SSD.2.3.1_1,0.14819957315921783,2015
2,SSD.2.4.1_1,0.38180699944496155,2015
2,SSD.3.1.1_1,0.31677287817001343,2015
2,SSD.3.2.1_1,0.5024606585502625,2015
2,SSD.3.3.1_1,0.47229936718940735,2015
2,SSD.3.4.1_1,0.21434569358825684,2015
2,SSD.3.5.1_1,5.019473552703857,2015
2,SSD.3.6.1_1,0.3968241810798645,2015
2,SSD.3.6.2_1,0.9487955570220947,2015
2,SSD.3.7.1_1,0.2253628522157669,2015
2,SSD.4.1.1_1,0.22563430666923523,2015
2,SSD.4.2.1_1,0.6429651975631714,2015
2,SSD.4.3.1_1,0.1890641301870346,2015
2,SSD.4.4.1_1,0.22387154400348663,2015
2,SSD.5.1.1_1,0.2608625888824463,2015
2,SSD.5.2.1_1,0.17615602910518646,2015
2,SSD.5.3.1_1,0.12913566827774048,2015
2,SSD.5.4.1_1,0.4051150679588318,2015
2,SSD.6.1.1_1,0.3525088131427765,2015
2,SSD.6.2.1_1,0.14233800768852234,2015
2,SSD.6.3.1_1,0.369799941778183,2015
2,SSD.6.4.1_1,1.9225319623947144,2015
2,SSD.7.1.1_1,0.8078554272651672,2015
2,SSD.7.2.1_1,0.19709116220474243,2015
2,SSD.7.3.1_1,1.3143380880355835,2015
2,SSD.7.4.1_1,0.26897862553596497,2015
2,SSD.7.5.1_1,0.25530046224594116,2015
2,SSD.7.6.1_1,0.5411814451217651,2015
2,SSD.7.7.1_1,0.241045743227005,2015
2,SSD.7.8.1_1,0.19189399480819702,2015
2,SSD.8.1.1_1,0.2261103391647339,2015
2,SSD.8.2.1_1,0.20936806499958038,2015
2,SSD.8.3.1_1,0.24997927248477936,2015
2,SSD.8.4.1_1,0.2705630660057068,2015
2,SSD.9.1.1_1,0.2009696513414383,2015
2,SSD.9.2.1_1,0.24285531044006348,2015
2,SSD.10.1.1_1,0.2383955717086792,2015
2,SSD.10.1.2_1,0.25227317214012146,2015
2,SSD.10.2.1_1,0.2634073793888092,2015
2,SSD.10.3.1_1,0.22402003407478333,2015
2,SSD.10.3.2_1,0.35879451036453247,2015
2,SSD.10.4.1_1,0.20499888062477112,2015
3,SSD.1.1.1_1,0.16534583270549774,2015
3,SSD.1.2.1_1,0.387364000082016,2015
3,SSD.1.3.1_1,0.16566301882266998,2015
3,SSD.1.4.1_1,0.13467557728290558,2015
3,SSD.2.1.1_1,0.21376673877239227,2015
3,SSD.2.1.2_1,0.21935762465000153,2015
3,SSD.2.2.1_1,0.10245466977357864,2015
3,SSD.2.3.1_1,0.19707107543945313,2015
3,SSD.2.4.1_1,0.18907740712165833,2015
3,SSD.3.1.1_1,0.11908777058124542,2015
3,SSD.3.2.1_1,0.07360126823186874,2015
3,SSD.3.3.1_1,0.11324986070394516,2015
3,SSD.3.4.1_1,0.10142115503549576,2015
3,SSD.3.5.1_1,0.12503626942634583,2015
3,SSD.3.6.1_1,0.12200009822845459,2015
3,SSD.3.6.2_1,0.08594867587089539,2015
3,SSD.3.7.1_1,0.20691314339637756,2015
3,SSD.4.1.1_1,0.13631005585193634,2015
3,SSD.4.2.1_1,0.11389204114675522,2015
3,SSD.4.3.1_1,0.20269930362701416,2015
3,SSD.4.4.1_1,1.0292720794677734,2015
3,SSD.5.1.1_1,0.06660168617963791,2015
3,SSD.5.2.1_1,0.1224282830953598,2015
3,SSD.5.3.1_1,0.12167688459157944,2015
3,SSD.5.4.1_1,0.11899998784065247,2015
3,SSD.6.1.1_1,0.19631408154964447,2015
3,SSD.6.2.1_1,0.07037085294723511,2015
3,SSD.6.3.1_1,0.07000785320997238,2015
3,SSD.6.4.1_1,0.05905132740736008,2015
3,SSD.7.1.1_1,0.08217479288578033,2015
3,SSD.7.2.1_1,0.14489272236824036,2015
3,SSD.7.3.1_1,0.21960708498954773,2015
3,SSD.7.4.1_1,0.13411660492420197,2015
3,SSD.7.5.1_1,0.12858174741268158,2015
3,SSD.7.6.1_1,0.14983348548412323,2015
3,SSD.7.7.1_1,0.2528054416179657,2015
3,SSD.7.8.1_1,0.15298964083194733,2015
3,SSD.8.1.1_1,0.19849790632724762,2015
3,SSD.8.2.1_1,0.1935979127883911,2015
3,SSD.8.3.1_1,0.16662998497486115,2015
3,SSD.8.4.1_1,0.12727965414524078,2015
3,SSD.9.1.1_1,0.06609455496072769,2015
3,SSD.9.2.1_1,0.08912625908851624,2015
3,SSD.10.1.1_1,0.09611217677593231,2015
3,SSD.10.1.2_1,0.13887959718704224,2015
3,SSD.10.2.1_1,0.17863744497299194,2015
3,SSD.10.3.1_1,0.08614294975996017,2015
3,SSD.10.3.2_1,0.10092498362064362,2015
3,SSD.10.4.1_1,0.11512100696563721,2015
4,SSD.1.1.1_1,-0.03872804343700409,2015
4,SSD.1.2.1_1,-0.05270877107977867,2015
4,SSD.1.3.1_1,-0.0654878243803978,2015
4,SSD.1.4.1_1,-0.029728811234235764,2015
4,SSD.2.1.1_1,-0.03724697604775429,2015
4,SSD.2.1.2_1,-0.04272361099720001,2015
4,SSD.2.2.1_1,-0.05352451652288437,2015
4,SSD.2.3.1_1,-0.04063355177640915,2015
4,SSD.2.4.1_1,-0.051719073206186295,2015
4,SSD.3.1.1_1,0.044403500854969025,2015
4,SSD.3.2.1_1,0.08818840980529785,2015
4,SSD.3.3.1_1,-0.00804069358855486,2015
4,SSD.3.4.1_1,0.006488488521426916,2015
4,SSD.3.5.1_1,0.00922150257974863,2015
4,SSD.3.6.1_1,-0.026416322216391563,2015
4,SSD.3.6.2_1,-0.03718705475330353,2015
4,SSD.3.7.1_1,0.02936052717268467,2015
4,SSD.4.1.1_1,-0.012207300402224064,2015
4,SSD.4.2.1_1,-0.0075132460333406925,2015
4,SSD.4.3.1_1,0.003237163880839944,2015
4,SSD.4.4.1_1,0.05691955238580704,2015
4,SSD.5.1.1_1,0.163323312997818,2015
4,SSD.5.2.1_1,0.05560530349612236,2015
4,SSD.5.3.1_1,0.0766558051109314,2015
4,SSD.5.4.1_1,0.22642073035240173,2015
4,SSD.6.1.1_1,0.0020954839419573545,2015
4,SSD.6.2.1_1,-0.00693093566223979,2015
4,SSD.6.3.1_1,0.11969626694917679,2015
4,SSD.6.4.1_1,0.04837585613131523,2015
4,SSD.7.1.1_1,0.002454358385875821,2015
4,SSD.7.2.1_1,0.18724516034126282,2015
4,SSD.7.3.1_1,0.0049848067574203014,2015
4,SSD.7.4.1_1,0.036897510290145874,2015
4,SSD.7.5.1_1,0.09669021517038345,2015
4,SSD.7.6.1_1,0.08545468747615814,2015
4,SSD.7.7.1_1,0.24896834790706635,2015
4,SSD.7.8.1_1,0.10685577243566513,2015
4,SSD.8.1.1_1,0.10094494372606277,2015
4,SSD.8.2.1_1,0.04931404069066048,2015
4,SSD.8.3.1_1,-0.004869877360761166,2015
4,SSD.8.4.1_1,0.030937977135181427,2015
4,SSD.9.1.1_1,0.02561810240149498,2015
4,SSD.9.2.1_1,0.03323100507259369,2015
4,SSD.10.1.1_1,-0.056693658232688904,2015
4,SSD.10.1.2_1,-0.07298114895820618,2015
4,SSD.10.2.1_1,-0.03775879740715027,2015
4,SSD.10.3.1_1,-0.05142981931567192,2015
4,SSD.10.3.2_1,0.011752652935683727,2015
4,SSD.10.4.1_1,-0.048358187079429626,2015
5,SSD.1.1.1_1,0.03718964755535126,2015
5,SSD.1.2.1_1,0.02282491698861122,2015
5,SSD.1.3.1_1,0.04162302985787392,2015
5,SSD.1.4.1_1,0.024570796638727188,2015
5,SSD.2.1.1_1,0.024838583543896675,2015
5,SSD.2.1.2_1,0.02814098261296749,2015
5,SSD.2.2.1_1,0.012422429397702217,2015
5,SSD.2.3.1_1,0.023487472906708717,2015
5,SSD.2.4.1_1,0.031848590821027756,2015
5,SSD.3.1.1_1,0.039939142763614655,2015
5,SSD.3.2.1_1,0.04572649672627449,2015
5,SSD.3.3.1_1,0.03095315583050251,2015
5,SSD.3.4.1_1,0.09242644906044006,2015
5,SSD.3.5.1_1,0.029898466542363167,2015
5,SSD.3.6.1_1,0.004607658367604017,2015
5,SSD.3.6.2_1,0.0049586668610572815,2015
5,SSD.3.7.1_1,0.02788705751299858,2015
5,SSD.4.1.1_1,0.014520575292408466,2015
5,SSD.4.2.1_1,0.012459042482078075,2015
5,SSD.4.3.1_1,-0.004603888839483261,2015
5,SSD.4.4.1_1,0.0601302832365036,2015
5,SSD.5.1.1_1,0.04374730959534645,2015
5,SSD.5.2.1_1,0.014377095736563206,2015
5,SSD.5.3.1_1,0.02025311067700386,2015
5,SSD.5.4.1_1,0.008534406311810017,2015
5,SSD.6.1.1_1,0.056864190846681595,2015
5,SSD.6.2.1_1,0.04126514121890068,2015
5,SSD.6.3.1_1,0.05936135724186897,2015
5,SSD.6.4.1_1,0.053680501878261566,2015
5,SSD.7.1.1_1,0.019680967554450035,2015
5,SSD.7.2.1_1,0.028116488829255104,2015
5,SSD.7.3.1_1,0.05124839022755623,2015
5,SSD.7.4.1_1,0.03467395156621933,2015
5,SSD.7.5.1_1,0.08027355372905731,2015
5,SSD.7.6.1_1,0.03649356588721275,2015
5,SSD.7.7.1_1,0.05141838639974594,2015
5,SSD.7.8.1_1,0.08894363045692444,2015
5,SSD.8.1.1_1,0.04676148667931557,2015
5,SSD.8.2.1_1,0.024968694895505905,2015
5,SSD.8.3.1_1,0.012473784387111664,2015
5,SSD.8.4.1_1,0.03802161291241646,2015
5,SSD.9.1.1_1,0.03581974655389786,2015
5,SSD.9.2.1_1,0.04960149526596069,2015
5,SSD.10.1.1_1,0.06005433201789856,2015
5,SSD.10.1.2_1,0.03042941726744175,2015
5,SSD.10.2.1_1,0.058735623955726624,2015
5,SSD.10.3.1_1,0.21832790970802307,2015
5,SSD.10.3.2_1,0.09786619991064072,2015
5,SSD.10.4.1_1,0.09477315098047256,2015
6,SSD.1.1.1_1,0.009548681788146496,2015
6,SSD.1.2.1_1,-0.020776327699422836,2015
6,SSD.1.3.1_1,0.0011391042498871684,2015
6,SSD.1.4.1_1,0.01104077696800232,2015
6,SSD.2.1.1_1,-0.001616909634321928,2015
6,SSD.2.1.2_1,0.0069115180522203445,2015
6,SSD.2.2.1_1,0.003647923469543457,2015
